,title,url
0,전기차는 모두 친환경? 배터리 커지면 글쎄…,http://www.hani.co.kr/arti/economy/economy_general/825723.html
1,"아이에이, 중국에 합작사 설립 ""친환경차·전장사업 선점하자""",http://news.hankyung.com/article/2017122684511
2,"중국, 친환경차 세금감면 지속 시장확대 위해 2020년까지 연장",http://www.dt.co.kr/contents.html?article_no=2018010102101332052003&ref=naver
3,사상 최고가 질주하는 친환경차주,http://news.hankyung.com/article/2017122720791
4,"글로벌 100만대 성장한 전기차, 배터리업계 “가격 낮춰라”",http://www.dt.co.kr/contents.html?article_no=2017122702100832781001&ref=naver
5,[규제에 막힌 전기차]성장동력이라는데…겹겹이 규제에 車업계 반발,http://www.asiae.co.kr/news/view.htm?idxno=2017122610585811227
6,아빠차서 오빠차 된 그랜저… SUV·친환경차 잘 달렸다,http://news.kmib.co.kr/article/view.asp?arcid=0923872584&code=14140000&cp=nv
7,"현대차그룹, 2025년까지 친환경차 38종으로 확대·전기차 14종",http://www.edaily.co.kr/news/newspath.asp?newsid=01410406616158192
8,"현대車, 전기-수소 투트랙…친환경차 `빅2` 간다",http://news.mk.co.kr/newsRead.php?year=2017&no=825837
9,"""전기차, 中 제조업 부흥의 중심...한국에 기회될 것""",http://www.sedaily.com/NewsView/1OOZSUEMMT
10,“전기차 팔수록 손해나는데…”완성차업계 손 못떼는 이유,http://www.dt.co.kr/contents.html?article_no=2017121802100351048001&ref=naver
11,[2017년 결산]전기차 年 1만대 돌파…테슬라 출격·아이오닉 질주,http://www.edaily.co.kr/news/newspath.asp?newsid=01144726616160816
12,"현대·기아차, 생존 위해 ‘친환경차’ 비중 늘린다",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201712140600005&code=920508
13,[규제에 막힌 전기차]전기차 보조금 '역주행 정책',http://www.asiae.co.kr/news/view.htm?idxno=2017122609472153164
14,"유럽, 전기차 배터리 속속 투자…한국에 위협요인?",http://www.etnews.com/20171218000194
15,"中베이징차, 2025년부터 내연기관車 접는다...'전기차 집중'",http://www.etnews.com/20171217000088
16,'독성논란' 메탄올 워셔액 퇴출…전기차 보조금 1400만→1200만원 축소,http://www.fnnews.com/news/201712251744068034
17,"中-日, 친환경차 의무판매제 도입 시동… “우리도 속도 내야할 때”",http://news.donga.com/3/all/20171221/87844185/1
18,"도요타, 친환경차 질주… 2025년까지 모든 차종 '전기차 버전' 출시",http://news.hankyung.com/article/2017121983391
19,"신한카드 ""전기차 사용땐 인센티브""",http://www.sedaily.com/NewsView/1OOORHIK16
20,테슬라 위협하는 중국 전기차 스타트업,http://www.fnnews.com/news/201712181733148043
21,올해 친환경차 판매 25만대 돌파한다,http://www.seoul.co.kr/news/newsView.php?id=20171222020006&wlog_tag3=naver
22,원자재시장 뒤흔든 전기차… 리튬이 석유 자리 위협,http://www.fnnews.com/news/201712121743236956
23,올해 친환경차 판매 9만5000대線… 내년 新車쏟아져 10만대 돌파예고,http://www.munhwa.com/news/view.html?no=2017121501071903012001
24,전기차 유지비 내연기관차와 비교해보니…,http://www.dt.co.kr/contents.html?article_no=2017122102101532048001&ref=naver
25,친환경차 사려면 해 넘기지 마세요,http://www.sedaily.com/NewsView/1OOSVW8ROJ
26,잘하면 500만원으로....中企도 전기차 보조금 받는다,http://www.etnews.com/20171214000237
27,불붙는 중국 전기차 시장…포드 2025년까지 15개 모델 출시,http://www.mt.co.kr/view/mtview.php?type=1&no=2017120616282399299&outlink=1
28,울산 ‘친환경 에너지 허브도시’ 만든다,http://www.munhwa.com/news/view.html?no=2017122101031227108001
29,"기아차 니로, 글로벌판매 올 10만대 넘어… 국산 친환경차 최초",http://news.donga.com/3/all/20171219/87808709/1
30,2030년에 도요타車 절반은 친환경,http://news.mk.co.kr/newsRead.php?year=2017&no=828022
31,‘멀~리가는’전기차 시대… 1회 충전에 최장주행 어떤모델 있나,http://www.dt.co.kr/contents.html?article_no=2017121402101432048001&ref=naver
32,"현대모비스, 자율주행·친환경차 CES 2018 출품",http://www.etnews.com/20171207000191
33,<도약 2018 신사업을 찾아라>“친환경차 시대엔 한가지 기술만으로 수요 충족...,http://www.munhwa.com/news/view.html?no=2017121401032103012002
34,리스 해지율 '0%'...전기차 매력은,http://www.etnews.com/20171213000197
35,"중국 대표 車기업 ""친환경, 한국과 함께 타고 싶다""",http://www.etnews.com/20171203000044
36,‘친환경차협력금 제도’ 입법 추진… 완성차 업계 내부서도 논란,http://www.seoul.co.kr/news/newsView.php?id=20171205021008&wlog_tag3=naver
37,"쏘카, 아이오닉 전기차 50대 추가 도입",http://news.hankyung.com/article/2017120485721
38,사드 해빙에도 中 보조금 목록에 韓 배터리 전기차 없어,http://www.etnews.com/20171205000156
39,국내 친환경차 ‘月 1만대 시대’열렸다,http://news.heraldcorp.com/view.php?ud=20171208000466
40,올 가장 많이 팔린 친환경차 니로-렉서스,http://news.heraldcorp.com/view.php?ud=20171213000417
41,"전기차 1위 뺏긴 중국 비야디, 모노레일로 '돌파구'",http://news.hankyung.com/article/2017120710391
42,"현대기아차 녹색질주, 친환경차 年 20만대 판매 고지",http://www.asiae.co.kr/news/view.htm?idxno=2017120409115987705
43,"BMW코리아, 'PHEV·EV' 신차 공세…내년 친환경차 드라이브 건다",http://www.etnews.com/20171206000146
44,전기차 의무판매·친환경협력금제 2019년 동시 추진,http://www.dt.co.kr/contents.html?article_no=2017112402100151027001&ref=naver
45,"현대차 ""2025년 고성능 친환경차 출시"" 르노그룹 ""한국, 아시아 전기차 허브로...",http://www.sedaily.com/NewsView/1ONOX29HET
46,"질 노르망 르노그룹 부회장 ""친환경 전기차 시대 도래할 것""",http://www.etnews.com/20171123000158
47,"한온시스템, 중국 최대 부품사와 '합작'",http://news.hankyung.com/article/2017122721441
48,2018년 새해도 '신차 전쟁'...수소차·픽업트럭 다양화,http://news.mt.co.kr/mtview.php?no=2017122106485240227
49,[우보세]전기차가 친환경차라고?,http://www.mt.co.kr/view/mtview.php?type=1&no=2017101114015612562&outlink=1
50,새해 신차 1호 新벨로스터…7년만에 대변신,http://news.mk.co.kr/newsRead.php?year=2017&no=861280
51,"[부산fn 창간 5주년] S&T모티브, 하이브리드·전기차 부품 세계로 수출",http://www.fnnews.com/news/201711301945275071
52,"[인터뷰] 황보연 서울시 기후환경본부장 “서울, 전기차가 편리한 도시로 건설...",http://www.fnnews.com/news/201711231810015735
53,[오토 라이프] 친환경차 대세는 전기차… 내연기관 수준 성능 확보,http://www.hankookilbo.com/v/18979833ab0d492b96bd71dedbd3f5fb
54,초소형 전기차·친환경 하이브리드 오토바이 대거 전시,http://www.etnews.com/20171019000230
55,[CAR&TECH]“오염 도시서 친환경 도시로”… 소형 전기차 카셰어링 선도,http://news.donga.com/3/all/20170921/86441903/1
56,"[우리지역 강소기업] 코리아하이테크, 경운기 대체 전기차 개발",http://news.mk.co.kr/newsRead.php?year=2017&no=769672
57,"모터쇼, 친환경을 만나다… 프랑크푸르트 전기차 총출동",http://www.dt.co.kr/contents.html?article_no=2017091402101422814001&ref=naver
58,국내 친환경차 기술경쟁 고조된다,http://www.fnnews.com/news/201711231743252461
59,속도내는 전기차에···리튬 쟁탈전 뛰어든 中,http://www.sedaily.com/NewsView/1ONN2DFXXP
60,"유통·레저업체들, `공짜 전기차 충전소' 늘리는 까닭은?",http://www.hani.co.kr/arti/economy/consumer/818212.html
61,"대형건물 신축, 전기차 충전시설·친환경보일러·LED 조명 의무화",http://www.asiae.co.kr/news/view.htm?idxno=2017091110190845250
62,"대구시, 맞춤형 복지차량 전기차로 교체...8일 100대 보급",http://www.etnews.com/20171107000289
63,궁극의 친환경차 '수소차' 경쟁 치열...대중화 앞당기나,http://www.mt.co.kr/view/mtview.php?type=1&no=2017111607291930208&outlink=1
64,[글로벌 전기차 전쟁]글로벌 전기차 개발·생산 '기준' 된 中…이제 겨우 시동...,http://www.edaily.co.kr/news/newspath.asp?newsid=01174246616123096
65,[글로벌 전기차 전쟁]내연기관車 멸종시대 머지않았다,http://www.edaily.co.kr/news/newspath.asp?newsid=01177526616123096
66,한국산 전기차 배터리 '고립무원',http://news.hankyung.com/article/2017110623521
67,전기차 전용 공장 필요 하지만···정치 논리에 눈치보기?,http://www.sedaily.com/NewsView/1OMFXKWMRI
68,"현대·기아차, 연 10만대로 전기차 생산 늘린다",http://www.dt.co.kr/contents.html?article_no=2017102402100151052001&ref=naver
69,충전 불안 해소해 ‘전기차 10만 시대’ 연다,http://www.segye.com/content/html/2017/11/01/20171101006300.html?OutUrl=naver
70,[열린마당] 전기차 보급 확대 위해선 충전기부터 늘려야,http://www.segye.com/content/html/2017/10/26/20171026005295.html?OutUrl=naver
71,중국 판매 늘어도 걱정…현·기차 친환경차 ‘의무판매의 덫’,http://www.dt.co.kr/contents.html?article_no=2017111402100932052001&ref=naver
72,제네시스 첫 친환경차 `G80 PHEV` 낙점,http://www.dt.co.kr/contents.html?article_no=2017110702100832052001&ref=naver
73,[치열해지는 수입차 경쟁] 반자율주행...감성 컬러...프리미엄 전기차...'차별...,http://www.sedaily.com/NewsView/1OMFWAMNYI
74,이성 구로구청장 관용차 전기차로 교체,http://www.fnnews.com/news/201710241926024898
75,2018 화두는 ‘자율’과 ‘환경’,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201712312116005&code=920508
76,"[르네상스 시대 여는 부산] ""친환경 차량 모터 잇따라 수주… 글로벌 1차 부품...",http://news.hankyung.com/article/2017110143711
77,연비 위해 성능 희생?… 착해빠진 친환경車는 가라,http://www.munhwa.com/news/view.html?no=2017102501032103012001
78,"“미·중 판매부진 회복” 현대차, SUV·친환경차 대거 늘린다",http://www.dt.co.kr/contents.html?article_no=2017102702100932048002&ref=naver
79,전기차 생산량 2배로… 친환경차 강드라이브 거는 현대차,http://www.dt.co.kr/contents.html?article_no=2017071902100151052001&ref=naver
80,"EU, 전기차 업체에 인센티브 vs. 美, 석탄발전소 규제 완화",http://www.fnnews.com/news/201710111806277810
81,[알아봅시다] 친환경차 안전규제 강화에 쑥쑥 크는 인공 배기소음 시장,http://www.dt.co.kr/contents.html?article_no=2017101802101832005001&ref=naver
82,"""전기차 25만대로 늘려도 전력수급 영향 미미""",http://www.dt.co.kr/contents.html?article_no=2017101002109932052003&ref=naver
83,<화평법 개정안 비상>일방통행식 친환경車 정책… 국산차 팔아 수입차 돕나?,http://www.munhwa.com/news/view.html?no=2017102301070203012001
84,"우리銀, 모든 업무용車 전기차 전환 ""2025년까지""",http://www.mt.co.kr/view/mtview.php?type=1&no=2017092413193944893&outlink=1
85,위 세 모델의 공통점은 무엇일까요,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201712312115005&code=920508
86,"이웅범 LG화학 사장, ""전기차 배터리 가격 … 2022년 100달러 이하""",http://www.dt.co.kr/contents.html?article_no=2017092702109932781007&ref=naver
87,‘탈내연기관 시대’의 종말? ‘전기차와의 공존’ 불가피,http://www.hani.co.kr/arti/economy/car/810837.html
88,"정부 `친환경차 의무판매제` 도입 추진… 업계 ""시기상조"" 반발",http://www.dt.co.kr/contents.html?article_no=2017092802109932052009&ref=naver
89,“전기차가 친환경차 대세”… 승부수 띄운 수소차 3사,http://www.dt.co.kr/contents.html?article_no=2017061502100932052001
90,[2017 프랑크푸르트모터쇼]전기차 향연 속 SUV·고성능차 존재감 과시(종합),http://www.asiae.co.kr/news/view.htm?idxno=2017091210573543142
91,전기차 vs SUV…누구의 獨무대 될까,http://news.heraldcorp.com/view.php?ud=20170905000411
92,[2017 프랑크푸르트모터쇼]최종식 쌍용차 사장 “2019년 전기차 출시”,http://www.etnews.com/20170913000256
93,"[친환경차 부품 선도 도시, 광주]전기차와 협업 생산",http://www.etnews.com/20170601000316
94,[필동정담] 자동차 報國,http://news.mk.co.kr/newsRead.php?year=2017&no=859318
95,"LG화학 전기차 배터리 투자 잰걸음...폴란드 자회사에 4,360억 출자한다",http://www.sedaily.com/NewsView/1OJXUIG3UN
96,中정부 전기차 정책지원 강화에···'2차전지 삼총사' 쾌속 질주,http://www.sedaily.com/NewsView/1OKZJ6YWET
