,title,url
21,"""車제작사도 미세먼지 저감 책임분담""…친환경차 의무판매제 도입 검토",http://www.edaily.co.kr/news/newspath.asp?newsid=04490326619439832
22,전기차·수소차 부품 사업 키우는 일진그룹,http://news.hankyung.com/article/2018121212321
23,현대차 친환경 파워트레인 2종 '세계 10대 엔진' 선정,http://view.asiae.co.kr/news/view.htm?idxno=2018121410102024658
24,"[탁류청론] 전기차 보조금, 자생적 시장 확대 위해 점진적 인하를",http://view.asiae.co.kr/news/view.htm?idxno=2018121310051286985
25,車부품산업 3조여원 지원… 2022년 친환경차 생산 10%로 확대,http://www.seoul.co.kr/news/newsView.php?id=20181219004015&wlog_tag3=naver
26,폴크스바겐 ‘탈내연기관’ 가속페달…전기차 시대 탄력 받나,http://www.hani.co.kr/arti/economy/car/873644.html
27,"[車산업의 미래, 친환경차-상]수소전기차 생태계 조성에 '정부-업계' 맞손",http://www.etnews.com/20181214000192
28,수소차 가속페달…전기차 '브레이크',http://view.asiae.co.kr/news/view.htm?idxno=2018121911093110779
29,친환경車 보급 목표 3번째 수정… 단기성과에만 치중한 정부,http://www.dt.co.kr/contents.html?article_no=2018121902100232052001&ref=naver
30,"[車산업의 미래, 친환경차]<중>전기차 이제는 글로벌 경쟁력 생태계 전반 확충...",http://www.etnews.com/20181217000235
31,"르노삼성, 내년부터 부산공장서 전기차 생산",http://biz.chosun.com/site/data/html_dir/2018/12/10/2018121003438.html?utm_source=naver&utm_medium=original&utm_campaign=biz
32,[EV 충전기 시장이 뜬다] 친환경차 바람 탄 EV 충전기…표준화전쟁 주도권 경...,http://news.heraldcorp.com/view.php?ud=20181218000316
33,[오토라이프] 미래 스마트시티 움직일 ‘친환경차 탑재형 충전기’,http://www.hankookilbo.com/news/npath/201812102360338567?did=NA
34,[시시비비] 전기차 보조금 없애기엔 이르다,http://view.asiae.co.kr/news/view.htm?idxno=2018120615523458666
35,"친환경차 관련 예산 1,440억원 증액... 대중화 물꼬 텄다",http://www.hankookilbo.com/news/npath/201812091526370712?did=NA
36,"[포럼] 전기차, 왜곡된 충전 인프라 시정 급하다",http://www.dt.co.kr/contents.html?article_no=2018121002102369640002&ref=naver
37,철강·화학사 간판 유지하지만 “친환경이 정답이다” 전기차· 태양광 집중,http://news.kmib.co.kr/article/view.asp?arcid=0924037222&code=11151400&cp=nv
38,"삼성SDI, 전기차 수혜…올 영업익 5.8배 늘 듯 등",http://news.hankyung.com/article/2018120242651
39,[기업 ‘친환경 경영’ 바람-LG] ‘첨단기술+車부품’ 융합…전기차 배터리 지...,http://news.heraldcorp.com/view.php?ud=20181130000382
40,[뉴스룸에서-김준엽] 2019 최악의 시나리오,http://news.kmib.co.kr/article/view.asp?arcid=0924052559&code=11171222&cp=nv
41,“장도 보고 전기차 충전도 하세요”,http://news.heraldcorp.com/view.php?ud=20181127000202
42,[기업 ‘친환경 경영’ 바람-SK이노베이션] 저유황유사업 확대·신기술배터리...,http://news.heraldcorp.com/view.php?ud=20181130000345
43,롯데마트 '빅마켓 영등포점'에 태양광 전기차 충전소 운영,http://www.fnnews.com/news/201811251714122650
44,"전 세계 친환경차 바람…한온시스템, 헝가리·슬로바키아 공장 증설 한창",http://news.hankyung.com/article/2018112758381
45,"유럽, 전기차 배터리 ‘독립’ 준비에 국내 업체 긴장",http://www.segye.com/content/html/2018/11/22/20181122003923.html?OutUrl=naver
46,LG화학·KT&G·OCI…숨은 바이오株 시선집중,http://news.mk.co.kr/newsRead.php?year=2018&no=804463
47,친환경차 판매 올 10만대 넘어서지만…,http://news.mk.co.kr/newsRead.php?year=2018&no=724926
48,서울에도 친환경 수소전기버스 달린다,http://www.seoul.co.kr/news/newsView.php?id=20181122021022&wlog_tag3=naver
49,친환경 전기차 셰어링 집중 투입하는 쏘카,http://www.etnews.com/20180817000211
50,"현대·기아차, 친환경차 내수 月 9천대…'역대 최고'",http://news.mt.co.kr/mtview.php?no=2018110615442056265
51,[근심을 털어놓고 다 함께 車車車] 충전 걱정은 ‘훌훌’ 전기차 1번지 양천,http://www.seoul.co.kr/news/newsView.php?id=20181017016020&wlog_tag3=naver
52,"[르포] 한온시스템 평택공장, 친환경차 부품생산의 '마더플랜트'",http://view.asiae.co.kr/news/view.htm?idxno=2018102911575783859
53,현대차 넥쏘 美 1호 고객에 전달,http://news.mk.co.kr/newsRead.php?year=2018&no=811837
54,(5)함께 쓰는 ‘친환경 네 바퀴’…‘오토리브’는 실패하지 않았다 [파란 하...,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201810240600035&code=940100
55,"양천구, 전기차 급속충전기 4대 추가 설치",http://news.heraldcorp.com/view.php?ud=20181016000525
56,"[김세웅의 공기 반, 먼지 반]‘배출가스 0’ 전기차는 친환경의 요정일까?",http://news.donga.com/3/all/20180719/91119939/1
57,SUV도 도전장 '스파크' 튀는 전기차 왕좌,http://news.hankyung.com/article/2018092857921
58,[이슈분석]수소·전기차 '친환경차' 시장에도 불어닥친 합종연횡,http://www.etnews.com/20180706000177
59,[투자의 창] 친환경 투자를 위한 녹색채권 ‘파란불’,http://www.sedaily.com/NewsView/1S60GNGXN7
60,현대-기아차 “유럽 판매량 올 100만대 돌파… 친환경 바람 탔다”,http://news.donga.com/3/all/20181003/92246067/1
61,[파리모터쇼]SUV·친환경·고성능車…유럽을 달구다,http://www.edaily.co.kr/news/newspath.asp?newsid=01213606619369640
62,BMW·벤츠·폴크스바겐 전기차도 중국 배터리 쓴다,http://biz.chosun.com/site/data/html_dir/2018/09/18/2018091803880.html?utm_source=naver&utm_medium=original&utm_campaign=biz
63,기아차 '니로EV' 국내 전기차 시장 접수,http://www.edaily.co.kr/news/newspath.asp?newsid=03142246619339136
64,"최고의 친환경차 ""나야 나""",http://www.fnnews.com/news/201809301709006539
65,"SUV·고성능·친환경車, 파리를 수놓다",http://news.hankyung.com/article/2018093092391
66,"서울시, 하반기 수소차 50대 등 친환경차 1740대 보급",http://news.mt.co.kr/mtview.php?no=2018092708143192815
67,하이브리드차 ‘지고’ 전기차 ‘뜨고’…친환경차 세대교체,http://www.dt.co.kr/contents.html?article_no=2018061402101532052001&ref=naver
68,"현대차 “N브랜드 라인업 확대…SUV, 전기차서도 고성능 모델 내놓겠다”",http://news.heraldcorp.com/view.php?ud=20181005000292
69,"파리모터쇼, 올 키워드는 ‘친환경·고성능·SUV’",http://news.kmib.co.kr/article/view.asp?arcid=0924014203&code=11151400&cp=nv
70,서울시 친환경車 1740대 추가 보급한다,http://www.segye.com/content/html/2018/09/27/20180927006313.html?OutUrl=naver
71,올해 판매된 친환경車 5대 중 1대는 전기차,http://news.hankyung.com/article/2018060650531
72,"[M아카데미] 친환경 제품, 라이프사이클 접근이 필요한 이유",http://www.sedaily.com/NewsView/1S4LGBU7DH
73,"나눔카, 노상예약소 추가·전기차 늘린다",http://www.segye.com/content/html/2018/08/20/20180820006719.html?OutUrl=naver
74,"[미래기술25]""충전시간 3분 수소전기차, 친환경차 대표주자 될 것""",http://www.edaily.co.kr/news/newspath.asp?newsid=01151286619341104
75,3년새 3배 성장 국내 ‘친환경차’ 10만대 시대 연다,http://www.fnnews.com/news/201809091722535684
76,"AJ렌터카, 코나·니로 전기차 제주에 60대 투입",http://www.etnews.com/20180823000053
77,서울 전기·수소차 1만대에 친환경 1등급 표지… 인센티브 ‘팍팍’,http://www.segye.com/content/html/2018/09/06/20180906007858.html?OutUrl=naver
78,[MT리포트]전기차의 역설…진짜 '친환경'일까,http://news.mt.co.kr/mtview.php?no=2018051310220978025
79,초소형 전기차는 자동차 아니다?… 30년 前 규제가 트위지 운행 늦춰,http://news.hankyung.com/article/2018081543651
80,"서울시, 자동차 미세먼지 감축 ‘친환경등급제’ 시동",http://news.kmib.co.kr/article/view.asp?arcid=0924004516&code=11131400&cp=nv
81,한 번 충전에 400㎞… 전기차 대중화 ‘질주’,http://www.seoul.co.kr/news/newsView.php?id=20180816021002&wlog_tag3=naver
82,"'전기차 1위' 중국, 한국이 세계 최초로 선보인 수소차까지 넘본다",http://news.hankyung.com/article/2018080797891
83,"[오토 라이프] 업그레이드된 전기차, 운전 재미가 짜릿짜릿",http://www.hankookilbo.com/v/4042f1c5bcf34a30acb833ada416088b
84,[ 제주 국제 전기차 엑스포]벤츠 'EQ' 브랜드 앞세워 첫 출격···유럽 친환...,http://www.sedaily.com/NewsView/1RZDKDFUKY
85,"GS칼텍스, `미래 모빌리티` 속도 낸다",http://news.mk.co.kr/newsRead.php?year=2018&no=788614
86,"""먹고살만 하셨나요?""…MT리포트에 담긴 2018",http://news.mt.co.kr/mtview.php?no=2018123013152490534
87,"[오토라이프]친환경차의 심장, 모터",http://www.hankookilbo.com/v/52b1c753f13447f6b697e7a5d6331631
88,우편배달용 전기차 올 1000대 도입,http://www.fnnews.com/news/201807251715543065
89,"포스코 창사이후 최대 투자...친환경에너지, 2차전지소재 고도화",http://www.sedaily.com/NewsView/1S4HS9I6PA
90,[시론] 기록적 폭염과 친환경차 대중화,http://view.asiae.co.kr/news/view.htm?idxno=2018081307261237900
91,"롯데렌탈, 전기차 1km 달리면 50원씩 기부",http://news.donga.com/3/all/20180724/91202002/1
92,[대한민국 희망프로젝트]<576>전기차 충전방식,http://www.etnews.com/20180713000145
93,"[사설] 친환경차 보급, 규제 확 줄여야 속도난다",http://www.dt.co.kr/contents.html?article_no=2018073002102369640003&ref=naver
94,"BMW 전기차 11대, 친환경 레이스 돕는다",http://news.donga.com/3/all/20180315/89107484/1
95,찌릿찌리 전기차의 유혹...올해 2만대 벽 넘는다,http://view.asiae.co.kr/news/view.htm?idxno=2018071610583289398
96,한국서 작년 최다 판매 ‘미니’… “2020년 친환경 전기차 출시”,http://www.seoul.co.kr/news/newsView.php?id=20180404021021&wlog_tag3=naver
97,전기차SUV·친환경 슈퍼카… 제네바가 제시한 ‘융합의 시대’,http://www.fnnews.com/news/201803061736290358
98,[카&테크]완벽한 친환경차의 방점 '바이오 소재',http://www.etnews.com/20180726000037
99,전기차보다 큰 잠재력… 불붙은 수소차 개발戰,http://www.munhwa.com/news/view.html?no=2018062601031730115001
104,서울시 자동차 친환경등급제 시행 전기·수소차 1만대 인센티브 준다,http://www.fnnews.com/news/201809061631306460
120,[스타즈IR-삼성SDI] 전기차 배터리 선도적 기술력...성장 날갯짓,http://www.sedaily.com/NewsView/1S1WZFLMB6
121,세종·부산에 친환경 ‘스마트시티’ 조성,http://www.segye.com/content/html/2018/07/16/20180716005604.html?OutUrl=naver
122,2022년까지 전기차 35만대·수소차 1만5000대 보급한다,http://news.hankyung.com/article/2018060836811
123,[오토 라이프] 벤츠 전기차 브랜드 첫 주자‘더 뉴 GLC 350e’ 출격,http://www.hankookilbo.com/v/90217006e94c4de9aa3d93955cbebfc9
124,전기차 ‘잘나가네’,http://www.seoul.co.kr/news/newsView.php?id=20180607022006&wlog_tag3=naver
125,`전기차 왕국` 노르웨이 홀린 코나EV,http://news.mk.co.kr/newsRead.php?year=2018&no=354629
126,[이슈분석]신형 전기차 스펙 알아보니...,http://www.etnews.com/20180619000089
127,"[사설]국민 혈세 투입된 친환경차, 해외 중고 판매 제한해야",http://www.etnews.com/20180620000334
128,수소·전기·자율주행차…미래車 수혜株 올라타볼까,http://news.hankyung.com/article/2018122347611
129,내연차 이미지 벗고 친환경 탑재 `가속페달`,http://www.dt.co.kr/contents.html?article_no=2018062702100932052001&ref=naver
130,"[생각나눔] 친환경차 직원할인, 복지인가 특혜인가",http://www.seoul.co.kr/news/newsView.php?id=20180613022023&wlog_tag3=naver
131,"현대차, 전기차 배터리 직접 만든다",http://www.etnews.com/20180528000200
132,6·13 지방선거 '전기차' 타고 골목길 유세,http://www.etnews.com/20180530000281
133,"[MT리포트]경제·친환경 효과…하루 2421대, '폐차의 세계'",http://news.mt.co.kr/mtview.php?no=2018061114460056811
134,"中, SK이노 배터리 장착 전기차 형식승인 허가",http://www.sedaily.com/NewsView/1RZNNZLKGR
135,"현대車, 전기차 등 친환경차 확대",http://www.fnnews.com/news/201801151926248543
136,넥쏘만 미는 현대차? 전기차도 질주,http://news.mk.co.kr/newsRead.php?year=2018&no=288505
137,"'친환경 기술의 향연' 부산국제모터쇼, 당신을 심쿵하게 만든 친환경車는",http://www.fnnews.com/news/201806101633382164
138,"백운규 장관, ""전기차 배터리 등 韓中 기업 경쟁 공정하게 이뤄져야""",http://www.etnews.com/20180524000333
139,친환경 실어 나르는 전기차 트위지,http://news.hankyung.com/article/2018022004451
140,현대차 '아반떼·싼타페 하이브리드' 中 친환경차 시장 투입,http://www.etnews.com/20180604000172
141,"[이슈분석]전기차, 중국은 되는데 한국은 안된다",http://www.etnews.com/20180521000075
142,車·조선 등 주력산업 살리기… 시설·연구 '투트랙' 지원한다,http://www.fnnews.com/news/201812211743054664
143,"현대차 노조, 친환경차 직원 할인 불가에 '단협 위반'",http://view.asiae.co.kr/news/view.htm?idxno=2018060810143712142
144,[기업 ‘친환경 경영’ 바람-현대기아차] 전기차·하이브리드·수소차…R&D 투...,http://news.heraldcorp.com/view.php?ud=20181130000380
145,"[MT리포트]""'아파트 공화국' 전기차 충전갈등 어떻게?",http://news.mt.co.kr/mtview.php?no=2018051313483683144
146,[MT리포트]도깨비 광물 코발트에 발목잡힌 전기차 미래,http://news.mt.co.kr/mtview.php?no=2018051310514162085
147,부산국제모터쇼 다음 달 7∼17일 벡스코서 친환경車 40여대 총출동,http://news.kmib.co.kr/article/view.asp?arcid=0923956853&code=11110000&cp=nv
148,"900대뿐인 수소차, 4년내 6만5000대로 늘린다",http://news.chosun.com/site/data/html_dir/2018/12/19/2018121900259.html?utm_source=naver&utm_medium=original&utm_campaign=news
149,청와대 첫 전기차 구매...현대차 '코나' 내달 운행 시작,http://www.etnews.com/20180423000308
150,“전기차 한 번 타면 내연기관차 못 타…”,http://news.heraldcorp.com/view.php?ud=20180417000452
151,배터리 수급·충전 인프라 확보… 전기차 대량생산까지 갈 길 멀다,http://www.dt.co.kr/contents.html?article_no=2018041602100832027001&ref=naver
152,LPG 친환경트럭 내년부터 도로 누빈다,http://news.mk.co.kr/newsRead.php?year=2018&no=338014
153,"日닛산·마쓰다, 중국 車생산 20% 줄인다",http://news.mk.co.kr/newsRead.php?year=2018&no=809607
154,[클릭! 이 차]운전 재미와 친환경 모두 만족시킨 닛산 '알티마',http://www.etnews.com/20180531000072
155,운전 재미·친환경 모두 충족시킨 닛산 알티마,http://news.hankyung.com/article/2018052936131
156,"영화테크, 전기차 부품시장 공략 방안 다변화",http://www.etnews.com/20180420000249
157,"제네시스, 뉴욕모터쇼서 첫 전기차 콘셉트카 공개",http://www.edaily.co.kr/news/newspath.asp?newsid=01151286619146928
158,"49ｇ vs 44ｇ… 전기차, 휘발유차보다 오염물질 더 배출",http://news.hankyung.com/article/2018031895231
159,[대예측 2019-산업] 성장 쌍두마차 반도체·화학 ‘멈칫’…자동차도 위기 깜...,http://news.heraldcorp.com/view.php?ud=20181231000150
160,[올 조세지출계획 보니]중기·일자리만 '펑펑' 전기차·대기업R&D엔 '찔끔',http://www.sedaily.com/NewsView/1RX4QQBS1A
161,"제네시스, 뉴욕모터쇼서 첫 전기차 공개",http://www.segye.com/content/html/2018/03/25/20180325004658.html?OutUrl=naver
162,[친환경차 보급 확대를 위한 정책 토론회]한국형 선진 정책 모델 도입해야,http://www.etnews.com/20180415000038
163,제네시스 전기차 뉴욕모터쇼서 29일 첫 공개,http://www.seoul.co.kr/news/newsView.php?id=20180326015005&wlog_tag3=naver
164,전기차 향연 제네바모터쇼…1회 470㎞ ‘코나’도 시동,http://www.dt.co.kr/contents.html?article_no=2018030802101422814001&ref=naver
165,'정의선 시대' 막 연 현대차그룹…주가상승 모멘텀 되나,http://www.edaily.co.kr/news/newspath.asp?newsid=03811366619437864
166,[현장르포]15인승 친환경 전기버스에서 엔진소음·진동 거의 못느껴,http://www.fnnews.com/news/201804111730206575
167,"폭스바겐, 전기차 생산공장 3곳서 16곳으로 늘린다",http://www.etnews.com/20180315000136
168,`미래차 시대 성큼` 학계·정재계 친환경차 컨퍼런스 줄이어,http://www.edaily.co.kr/news/newspath.asp?newsid=01236566619148240
169,"""협력사와 고난 함께 극복하자""···현대차 5년간 1.7조 투입",http://www.sedaily.com/NewsView/1S8G7XVNM2
170,"""오토바이로 30년, 전기차로…미래 30년 도약의 시작""",http://news.mt.co.kr/mtview.php?no=2018030813524815766
171,예고된 친환경차 ‘보조금 대란’…예산 요청해도 번번히 삭감,http://www.dt.co.kr/contents.html?article_no=2018032202100832052001&ref=naver
172,인도에도 국산 전기차가… 내년 ‘아이오닉-코나’중 1개차종이,http://www.dt.co.kr/contents.html?article_no=2018021202100832027001&ref=naver
173,"[단독]현대차, 인도네시아에 완성차 공장 만든다",http://www.edaily.co.kr/news/newspath.asp?newsid=04523126619439832
174,"개조전기차 플랫폼 차량 나온다…“타던 중고차, 전기차로 바꿔 타요”",http://www.etnews.com/20180226000253
175,"집배원용 초소형 전기차, 2020년까지 1만대 도입",http://news.donga.com/3/all/20180219/88743711/1
176,[J노믹스 J턴하라] 제조업 혁신부터… 반도체·2차전지 '초격차' 반드시 지킨...,http://www.fnnews.com/news/201812311548421061
177,"'미세먼지 해결' 서울시, 전기차 1만대 시대 연다",http://www.fnnews.com/news/201802081900086006
178,"택배용 소형 경유트럭, 친환경차로 교체 목소리",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201804011840001&code=920508
179,[미리보는 CES 2019] ‘AR 내비’ 등 미래 모빌리티 기술 총출동,http://www.fnnews.com/news/201812301656187415
180,"그린벨트에 전기차 충전시설 허용, 일자리 안정자금 수혜자 5만명↑",http://www.etnews.com/20180206000325
181,AI·디스플레이·5G가 화두…삼성·LG·네이버·SKT 등 출사표,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201812302123015&code=930100
182,우편배달용 소형 전기차,http://www.dt.co.kr/contents.html?article_no=2018022002100180022001&ref=naver
183,"[지방자치단체장의 신년 구상] 권영진 대구시장 ""대구는 친환경 첨단산업 도시...",http://www.fnnews.com/news/201803041736400239
184,"현대차, 내년부터 인도서 전기차 현지생산..'글로벌업체 최초'",http://www.edaily.co.kr/news/newspath.asp?newsid=01279206619109864
185,[발언대] 전기차가 무배출 차량이란 환상,http://www.sedaily.com/NewsView/1RUIJW2K5J
186,EU내 NOx·CO₂규제 강화…전기차 늘린 현대차 안정권,http://www.edaily.co.kr/news/newspath.asp?newsid=01184086619082640
187,‘부산 일자리 르네상스’ 전국 평가 상위권 휩쓸었다,http://news.kmib.co.kr/article/view.asp?arcid=0924045266&code=11131418&cp=nv
188,전체 수출입의 10% 차지…잘나가는 친환경車,http://www.munhwa.com/news/view.html?no=2018022801031603016001
189,‘럭셔리’ 제네바 모터쇼도 친환경차 열풍,http://www.munhwa.com/news/view.html?no=2018030601071903012001
190,[2018 디트로이트 모터쇼] SUV형 전기차까지 출격 준비,http://news.mk.co.kr/newsRead.php?year=2018&no=46853
191,"한번 충전에 500km 주행…전기차 '더 멀리, 더 빠르게' 경주",http://www.edaily.co.kr/news/newspath.asp?newsid=01292326619074440
192,`전기차 SUV` 원년…車시장 뜨겁게 달군다,http://news.mk.co.kr/newsRead.php?year=2018&no=28042
193,올해 '친환경 SUV' 출시 잇따른다,http://news.mt.co.kr/mtview.php?no=2018020809580354641
194,"전기차, 주민센터에서 충전해요… 강북 씽씽고!",http://www.seoul.co.kr/news/newsView.php?id=20180125015021&wlog_tag3=naver
195,"""전기버스 필요하지만 비용 부담 커"" 경기 운송사업자 95% 취지만 공감",http://www.sedaily.com/NewsView/1S8IHNV5YX
196,"디디추싱, 자동차 업체와 '공유 전기차' 공략",http://news.hankyung.com/article/2018020974851
197,[CES 스마트시티의 미래] 현대차는 전기차·수소전기차 택일 대신 양쪽 모두 ...,http://www.fnnews.com/news/201801091845362323
198,"2022년까지 ‘광주형 일자리’ 2만6000개, 전기·수소차 10% 이상",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=201812182210015&code=920507
199,"""이마트에 전기차 사러 가요""...中企 입점 잇따라",http://www.etnews.com/20180103000204
200,충전시간 길고 주행거리는 짧아.. 집배원 친환경차량 실효성 논란,http://www.fnnews.com/news/201802191734488951
201,"[人사이트]안병기 현대모비스 전동화사업부장 ""전기차, 수소차 보완관계 될 것...",http://www.etnews.com/20180119000243
202,“내연기관車―수소·전기차 투트랙으로 달려야”,http://news.donga.com/3/all/20181129/93094003/1
203,"현대차, 동남아 친환경차 시장 상륙",http://www.asiae.co.kr/news/view.htm?idxno=2018012310050152344
204,"美 친환경 규제 강화…현대차, 믿을 건 '넥쏘'뿐",http://news.mt.co.kr/mtview.php?no=2018020515570720508
205,현대차 앞에서 끌고 정부 뒤에서 미는 '수소경제',http://view.asiae.co.kr/news/view.htm?idxno=2018121211350053773
206,"현대·기아차, 내년 전기차 10만대 만든다",http://www.etnews.com/20181129000267
207,"BGF리테일, 에스트래픽과 전기차 인프라 확대 협약",http://www.etnews.com/20181125000015
208,[브리핑/백브리핑]노르웨이 작년 친환경차 판매 전세계 최초로 50% 넘었다,http://www.sedaily.com/NewsView/1RUAQRM1NM
209,[포토뉴스] DHL 코리아 “탄소감축 실천” 초소형 전기차 도입,http://news.heraldcorp.com/view.php?ud=20181128000412
210,[오토 라이프] 친환경차 인기 계속… 신차 경쟁 가속 페달,http://www.hankookilbo.com/v/88589ebc1a34426abe4a785ae363987d
211,"[CES 2018] 현대·기아차 ""친환경차 패권 우리가 쥔다""",http://www.sedaily.com/NewsView/1RUD1SEATZ
212,국내 완성차 5개사 올 최대 격전지는 ‘SUV·친환경차’,http://www.fnnews.com/news/201801011759233590
213,"[사설] 세계 친환경차 경쟁, 한국 전략은 안 보인다",http://www.dt.co.kr/contents.html?article_no=2018010402102351660001&ref=naver
214,[광화문에서/동정민]‘노란 조끼’에 담긴 아우성… “정부는 배고픔을 아느냐...,http://news.donga.com/3/all/20181213/93267199/1
215,유통업계 전기차 고객 유치 경쟁,http://news.hankyung.com/article/2018112506861
216,"르노삼성, ‘LH 행복카’에 초소형 전기차 ‘트위지’ 공급",http://news.kmib.co.kr/article/view.asp?arcid=0924039969&code=11151400&cp=nv
217,"올해 팔린 친환경차, 5대중 1대는 그랜저 하이브리드",http://biz.chosun.com/site/data/html_dir/2018/11/28/2018112800006.html?utm_source=naver&utm_medium=original&utm_campaign=biz
218,"50돌 맞은 일진그룹, 100년 기업 비전은 '바이오·친환경차'",http://www.etnews.com/20180121000032
219,[기업 ‘친환경 경영’ 바람-LG화학] 차세대 ‘그린 에너지’ ESS 분야 글로벌...,http://news.heraldcorp.com/view.php?ud=20181130000344
220,현대차 비전 공개에...수소株 '들썩',http://www.sedaily.com/NewsView/1S8FQSAN4R
221,SUV 6종·친환경차 3종 투입… 현·기차 중국 명예회복 나선다,http://www.dt.co.kr/contents.html?article_no=2018010902100932052001&ref=naver
222,스포츠카와 전기차의 느낌을 동시에 즐긴다,http://news.kmib.co.kr/article/view.asp?arcid=0924037569&code=14140000&cp=nv
223,[기업 ‘친환경 경영’ 바람-현대모비스] 친환경차 전용부품 매출 1조,http://news.heraldcorp.com/view.php?ud=20181130000342
224,쉐보레 전기차 ‘볼트EV’ 인기 질주… 한국GM “올해 도입 4700대 완판”,http://news.donga.com/3/all/20181120/92956022/1
225,"`적자허덕` 쌍용차, 친환경차 개발비용 대느라 휘청",http://news.mk.co.kr/newsRead.php?year=2018&no=748488
226,[뉴스룸/한우신]박원순 시장이 전기차 타고 장애인 만난다면…,http://news.donga.com/3/all/20181112/92827647/1
227,中 차시장 주춤한데 전기차만 ‘씽씽’… 글로벌 업체 투자 집중,http://www.segye.com/content/html/2018/11/12/20181112003674.html?OutUrl=naver
228,`커넥티드 시대` 저물고…데이터 중심 `5G 시대` 온다,http://news.mk.co.kr/newsRead.php?year=2018&no=804531
229,탄소제로 도시 청사진…친환경 버스 달린다,http://news.mk.co.kr/newsRead.php?year=2018&no=739897
230,"현대차, 새해 대어급 신차 9종 출격 '양보다 질'",http://www.etnews.com/20181227000257
231,출시 3년차 니로...'전기차' 인기에 출고 적체 심화,http://www.etnews.com/20181109000230
232,"최영천 에코캡 대표이사 ""전기차 전용 고전압 케이블 등 2023년 매출 2500억원...",http://www.fnnews.com/news/201811121659263143
233,전기차 공유경제 선점나선 정의선,http://www.dt.co.kr/contents.html?article_no=2018110802100132052001&ref=naver
234,없어서 못파는 전기차…벌써 내년 예약분 판매 돌입,http://view.asiae.co.kr/news/view.htm?idxno=2018111210594969522
235,전기차 늘리고 페인트 칠하고…정부·지자체 미세먼지와 전쟁중,http://www.edaily.co.kr/news/newspath.asp?newsid=04414886619403096
236,"韓 배터리 3사, 中 전기차 보조금 대상에서 또 제외",http://www.etnews.com/20181106000301
237,"제이카, 12월부터 경남 창원서 친환경차 카셰어링 서비스",http://www.etnews.com/20181116000247
238,"전재하 대신증권 포트폴리오 매니저 ""자동차 업종 선수교체 시작…전기차·수...",http://news.mk.co.kr/newsRead.php?year=2018&no=684782
239,"LH, 수도권 23개 단지에 카셰어링 전기차 45대 추가 배치",http://www.hankookilbo.com/news/npath/201811281046046032?did=NA
